"Hash","Program","Program AST","Result AST"
"ab8f06c7f73747ffa21436e6e79604623a29e908dd956f04afccfb54dda95fee814946c0e93aea766f50d1c7e9a9384fb9f0ce5b53cf0504b328c81c6d029f0b","test read IgnoreInput {X2 := cons hd hd X1 X4} write X1","[0,[[@:=,1,[@cons,[@hd,[@hd,[@var,2]]],[@var,3]]]],2]","0"
"5389b6c6a58dfc5cfe3ea70cfcb4a803c6dc870132230728a6f39b1e0368ff482ace94adba21818bb6a4ed204e4b46ec68717c01a871dc8519783da818feeec2","test read IgnoreInput {X2 := cons hd hd X3 hd nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@hd,[@var,2]]],[@hd,[@quote,nil]]]]],3]","0"
"118f6fb148e11873b93f2d8adad28fdc7300638b692b254114605531233147b1c3987644f9067ed75d778264484db55e41ea89725f5f2b55bac3c13dd5bc81ca","test read IgnoreInput {X2 := cons hd hd X3 tl nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@hd,[@var,2]]],[@tl,[@quote,nil]]]]],3]","0"
"694048f5fcf78dd08661afaf67994b598d88b35a4d176c4002ad7860e5c6535fc099a79b2158a23918e4baba9c13f8e4b1bf2260a0b3b77957e36514b89744bc","test read IgnoreInput {X2 := cons hd hd X3 X2} write X1","[0,[[@:=,1,[@cons,[@hd,[@hd,[@var,2]]],[@var,1]]]],3]","0"
"370f381fce05328ea8e2c25e7e97d8fc89cd34e557930d285a491b0263f966591016255fb68a04233e653f8359868230cade110ea310b0ea515de499d13e64ff","test read IgnoreInput {X2 := cons hd hd X3 X3} write X1","[0,[[@:=,1,[@cons,[@hd,[@hd,[@var,2]]],[@var,2]]]],3]","0"
"a7ed9a48ac76f3010890330f529b7b0557b1cbaede0dbd5ca38e216e02eb8191897014a41245a382b61be36998136c2c1d7803cf2d7fa29fbb516c242554bc16","test read IgnoreInput {X2 := cons hd hd X3 X1} write X1","[0,[[@:=,1,[@cons,[@hd,[@hd,[@var,2]]],[@var,3]]]],3]","0"
"f208d151ecd96e75ea927a210c3ff7f79400e5583330c6b9a5995c2cfceb66895367b9315e025c6975b388b46ad78fa0c8eab5f421735ff2a58b22b2e4ee03aa","test read IgnoreInput {X2 := cons hd hd X3 X4} write X1","[0,[[@:=,1,[@cons,[@hd,[@hd,[@var,2]]],[@var,3]]]],4]","0"
"c0920bfb5c04c6e67cf8d7b72ddd82a02d7427acb66f12f8a009fccced479c7e1f40be69423e39de58231db158611eb25e1f8faf45c89087bd351b5d73b53e53","test read IgnoreInput {X2 := cons hd tl nil cons nil nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@quote,nil]]],[@cons,[@quote,nil],[@quote,nil]]]]],2]","0"
"e86207020b67e17e27d0df4a749f8456a5be146d260dc3a5cef2cd8e84271a68188e516bf7a442af268ca536cc336ba26968ba6d7ded01cd4e2933bc0aadb55f","test read IgnoreInput {X2 := cons hd tl nil hd hd nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@quote,nil]]],[@hd,[@hd,[@quote,nil]]]]]],2]","0"
"613edee712bd10e026b342cab9dbd62aaddf1589402a79ccae4d2074ccfff365bafe495362602c899bd97963bb670d8f6eeb5a43a83a40abb3aa9dddf7c30707","test read IgnoreInput {X2 := cons hd tl nil hd tl nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@quote,nil]]],[@hd,[@tl,[@quote,nil]]]]]],2]","0"
"2fcdec7d2b463392ab2409319e64370dfba91f47aa7c1113b98c68b09216c3a78fd5116d48a5c2cd1517bebca5ed35ba20f1391e2808ea58aa6333474de8cc2b","test read IgnoreInput {X2 := cons hd tl nil hd X2} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@quote,nil]]],[@hd,[@var,1]]]]],2]","0"
"9323c034e81a4f33d76e95f0359b1ad108aa70c8b5b4d8bf483890c79b8f9798f172720fdd6b2d7e28b1a223cc67acd61b3e69f6c8d820cd5b97db0b4cf2c01a","test read IgnoreInput {X2 := cons hd tl nil hd X1} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@quote,nil]]],[@hd,[@var,2]]]]],2]","0"
"274ab91b79a733d11c206af2e658897397e826d06d66948c08256e9db902e9ef2f3d1f281308427a0e5afb2dbe4b1afe4e7c2174e86261ee3569efa36e5f969f","test read IgnoreInput {X2 := cons hd tl nil hd X3} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@quote,nil]]],[@hd,[@var,2]]]]],3]","0"
"462b5341bd9865fb221baf43051e2e840fc9310f98b9bf10549b00bc3c82cfef5f01de664a715ed29c73e580a5f74f19bdcc8cc85511375f30ffa2e6a70ef10f","test read IgnoreInput {X2 := cons hd tl nil tl hd nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@quote,nil]]],[@tl,[@hd,[@quote,nil]]]]]],2]","0"
"298523d9b289d3ae6591c9f944bd4dc1b1ead29eb6ab126bd8fb6a4d4777d9c0ef95d48c4b3ae64fe25de5e8c378df97b8100ea388fc3a37d5e9538b2dbbe9c3","test read IgnoreInput {X2 := cons hd tl nil tl tl nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@quote,nil]]],[@tl,[@tl,[@quote,nil]]]]]],2]","0"
"d7fdeec4847ee49b1a79fc52edbd38ca0029ad4f20e64afd07de915e8fa75e7607eed5472c6279ac3ca26a3e8e73a6e50c43b3b8a12b55ff30b78c4a909bb1ac","test read IgnoreInput {X2 := cons hd tl nil tl X2} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@quote,nil]]],[@tl,[@var,1]]]]],2]","0"
"dcb87b3208e4c687d45ebb7bd6d3cf0a63938b1a57577453e07a5cff001e390c5e04c5fef574dcd8d46a64c2bf89cbfafc97a080fee6fdc10e211c15df1e2c2a","test read IgnoreInput {X2 := cons hd tl nil tl X1} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@quote,nil]]],[@tl,[@var,2]]]]],2]","0"
"8b71ad96b985150fe4496095cbab57cf2f5131bca256ef763c4a3d5167e361fa77d04101c0afba90c76daca21351ae32121fff07421b778656116fdd70606234","test read IgnoreInput {X2 := cons hd tl nil tl X3} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@quote,nil]]],[@tl,[@var,2]]]]],3]","0"
"303f9f9d03a8a467433e322699af453b0439bbfe5c5ae13c71af6f8888acdc3f2a643c03e194a34d7b0925074d7f67da9e5bbfd5070a8dbed8ffb85a8890e341","test read IgnoreInput {X2 := cons hd tl cons nil nil nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@cons,[@quote,nil],[@quote,nil]]]],[@quote,nil]]]],2]","0"
"e0f0f306ac068ee4b76e753453a7fc50558ec30a76c3aa2cfde1ae70f391beb642240fc7d580a4966ae93e53cc8e202bf04bfa0480508ad93d203678a01b47c5","test read IgnoreInput {X2 := cons hd tl hd nil hd nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@hd,[@quote,nil]]]],[@hd,[@quote,nil]]]]],2]","0"
"274081d98fa7ea3c7200924d2afe55dbad89d81c6dd2f8a4468e19623f79bc26c7a37ef0c8a53bf25c4eefe144ca6b96dc7828a7d3a96b92ed9815cdd8ff3b09","test read IgnoreInput {X2 := cons hd tl hd nil tl nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@hd,[@quote,nil]]]],[@tl,[@quote,nil]]]]],2]","0"
"a7e3d29c8c4dc430256a9c7e95257886bee69d3e5bad7b92a3199485eab3fd1dadc609406c7c0a58b6fc49959e56b478ddbd558ae46f5a89156f690837110ba0","test read IgnoreInput {X2 := cons hd tl hd nil X2} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@hd,[@quote,nil]]]],[@var,1]]]],2]","0"
"f0159708021d3ab9a36b1736b95a50d18be6429c7f1335d99b143e0058198f0ac3e4c7e223ca57f9498acf10a7b721bcf33c5a659d7de220f4cc9ce3530226f9","test read IgnoreInput {X2 := cons hd tl hd nil X1} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@hd,[@quote,nil]]]],[@var,2]]]],2]","0"
"48565d31c83e43f6961dde42103e24996b30dbb8d1edf5ef4887c704d89f4e99e46c19c2c25da186192f0d383127d70be7734d3f1645abd246864aec18841af3","test read IgnoreInput {X2 := cons hd tl hd nil X3} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@hd,[@quote,nil]]]],[@var,2]]]],3]","0"
"6636effc611b1bffe0e7157bf54d30ba893925f1cb8b87dd9420f33b7a5d901dcea1928b0cf5d997ecd63fb13bfd583138908133b238a08ed018019f024193fa","test read IgnoreInput {X2 := cons hd tl hd hd nil nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@hd,[@hd,[@quote,nil]]]]],[@quote,nil]]]],2]","0"
"10c97379faae99789e20f8b79555db06b83407a1a802a476fcffd7ed20519e47ebd649cadf5e50abee812d903922e9998eadcfdc6b16bf26d09fa5a0318c3c1b","test read IgnoreInput {X2 := cons hd tl hd tl nil nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@hd,[@tl,[@quote,nil]]]]],[@quote,nil]]]],2]","0"
"2052fc8d3ea28fdc8e7f039da62262e5abfa68af3daedebaa48c1716fdad081fdaed65dfdaa2b3ed2581cac6c20b822c3c0fc1f1f97658729d392ebdc442ec23","test read IgnoreInput {X2 := cons hd tl hd X2 nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@hd,[@var,1]]]],[@quote,nil]]]],2]","0"
"ec0668bdd4b3a641a4e7b985b05fef2cc8a9ec3db41f8aed67b6f048e2313b0e018c45d3befb9d6535593d5e6bddbebeaa643cac3df090009a2c646d3ea132ce","test read IgnoreInput {X2 := cons hd tl hd X1 nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@hd,[@var,2]]]],[@quote,nil]]]],2]","0"
"b3336431a1e0138810feeeb12ee98b2000243a2f0f019ab2450be53db6be93afbe0589ecb05129da816211dbf5807cf72d6ac081ee6895d1ed0236c53f10fe1a","test read IgnoreInput {X2 := cons hd tl hd X3 nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@hd,[@var,2]]]],[@quote,nil]]]],3]","0"
"c94bc465d386170c4f34188252d4bbe7d9f6a35fecad9957de343251b78046b2dc8a5a43cf8b007e5e4cd92635867c0ef5993b56710371884312c0ccce2c592e","test read IgnoreInput {X2 := cons hd tl tl nil hd nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@tl,[@quote,nil]]]],[@hd,[@quote,nil]]]]],2]","0"
"170a5eb744a3661e1636637283aa1a12dba519a9b88aec4a04691887d43251137c0ee56e71f7f5095d2675b9e730415c14997c6fc09f6410f7482d3d8635508d","test read IgnoreInput {X2 := cons hd tl tl nil tl nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@tl,[@quote,nil]]]],[@tl,[@quote,nil]]]]],2]","0"
"4d3f8bd0bdc01edb85b02d68c80925555f23005f03f1d4695cda92eeb16aaf00a53d595941a69619bcdc879395e08419428f56255b11b73c98f20389089b7856","test read IgnoreInput {X2 := cons hd tl tl nil X2} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@tl,[@quote,nil]]]],[@var,1]]]],2]","0"
"dc02997e6724b09df2fde9a94bfde5754b2a383444e7a3bd3a2a6f03a1869d98cd1193c0d6d451b082e111ac5739fdd0721391ea450122f885c2ccc278f4c482","test read IgnoreInput {X2 := cons hd tl tl nil X1} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@tl,[@quote,nil]]]],[@var,2]]]],2]","0"
"f2534460e4b64ec08c32c953aec8af1b77002dd77a13ec85573ce59b0f06068badd1d3166c72fabd8779fe3ad91cabc9b204d45de339be81e6cabb3ea9e5963f","test read IgnoreInput {X2 := cons hd tl tl nil X3} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@tl,[@quote,nil]]]],[@var,2]]]],3]","0"
"495e7659bb721c4b27a4445f05a90fc4a85808c68c85cd4db926b7fbc6656428034affeef0929f981942be1bc53c58e40c67b69e03296ab7487ee037c3cad4cd","test read IgnoreInput {X2 := cons hd tl tl hd nil nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@tl,[@hd,[@quote,nil]]]]],[@quote,nil]]]],2]","0"
"1e57bf535abea7da79078a33cbd3ab7e2936989f3d46d7686edfbe16c199a3c82dffadd3112ab71849ce3922cf52bb967692a25e08f414cec39456c944f5049b","test read IgnoreInput {X2 := cons hd tl tl tl nil nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@tl,[@tl,[@quote,nil]]]]],[@quote,nil]]]],2]","0"
"5f95dbe02c347dec272ca2de2be52099c7e1a4db84d0d868ac330d32b4bc8d7a5dcb9bf9d138565b465893c684593461be3e374ccdd2e52c98432ae42147747e","test read IgnoreInput {X2 := cons hd tl tl X2 nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@tl,[@var,1]]]],[@quote,nil]]]],2]","0"
"4732c769d130db83f32789c4a57c5e11378757f968747f42bd582a039e133d45c5521991b873597ad059da58eb292fa255783f4970ed284645829e55c1c24b00","test read IgnoreInput {X2 := cons hd tl tl X1 nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@tl,[@var,2]]]],[@quote,nil]]]],2]","0"
"de01dd842236d5f249b1985f135994d23727be1ff92d5401142c98878a58791d5e20803c71cd4d0d2b301cf4b5f654a8f04accf3eb11cd9f3a3935c0b1a0ad00","test read IgnoreInput {X2 := cons hd tl tl X3 nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@tl,[@var,2]]]],[@quote,nil]]]],3]","0"
"4bafa9ef8be40a119a17e748e4f86bcd6321c980f4457893239a571960063394e02c66d8f6e75e57458abaf2b58ab03a61fdf00b381fe6159c647c947f747d7c","test read IgnoreInput {X2 := cons hd tl X2 hd nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@var,1]]],[@hd,[@quote,nil]]]]],2]","0"
"e6b58af41352ee112221f98c83412a4052b892795162332a72413ca69bfe970f841255f48929497c96799e8242d6b7296a16b13c4155d2aa1c5e40cb365cefa8","test read IgnoreInput {X2 := cons hd tl X2 tl nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@var,1]]],[@tl,[@quote,nil]]]]],2]","0"
"9f18fd58bd0a7e6acef4447808e633d4618f68abd158310c63554e6f412c88d9d28cf638a4776b73fc1f6c998c30ae2122e0ab9590d3765f867bb09864278033","test read IgnoreInput {X2 := cons hd tl X2 X2} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@var,1]]],[@var,1]]]],2]","0"
"95b472679c3c3c785d8330deb5785e759ab7de4d5b87f4980d7b59f94c717812ea89638957b5127b2e10ea5b91581553ea3426974d1a37cc52fe61fc753ac3dc","test read IgnoreInput {X2 := cons hd tl X2 X1} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@var,1]]],[@var,2]]]],2]","0"
"75ac2e23333590ec1b4fcec6000f8d04d3bab0ee33e837b1a77097f6580fba9a8d01ec0fe5f06f87ac49a1d1a993cf193d82880299c47fcd7c2f9a4cc78994a1","test read IgnoreInput {X2 := cons hd tl X2 X4} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@var,1]]],[@var,2]]]],3]","0"
"a271ec82e760ff1d985211b19c39fa632d30d70403aff0fdca0003c54980370f06f76e1266c1ab062fbb8c4ba3acb045df06b57d6c0aee362b762d5c8de9f907","test read IgnoreInput {X2 := cons hd tl X1 hd nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@var,2]]],[@hd,[@quote,nil]]]]],2]","0"
"31ff117f4bd9f9e65286d7a1dbc935b7cdfecad2c97a2db5c70846fd5ea7adb8476267513aa226309dd1bdf8e4b26c6815aba626e3c4fd33620b6bac063d3b00","test read IgnoreInput {X2 := cons hd tl X1 tl nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@var,2]]],[@tl,[@quote,nil]]]]],2]","0"
"c8b66ae8a651dc820e55f8664beeeb487414efa6a4d76abad460ff3d317d230659592bfad3b5a2c57976356c3296a3071d125240d7c40ae6725a9f328da7d44e","test read IgnoreInput {X2 := cons hd tl X1 X2} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@var,2]]],[@var,1]]]],2]","0"
"03a19f0fa45934e733d10093f2ebb94b040788721973acfaad4215353a8a5137768c991bf52d0a1e625a8c1c2a56560f28669229f4ecf3c842a5a755e7336a11","test read IgnoreInput {X2 := cons hd tl X1 X1} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@var,2]]],[@var,2]]]],2]","0"
"0a1eced1df3399f2065bc4aeb2da8944f4232facc4b86abeda5bbc1015671010b0967521f9816a085faee49bd5a51a05d01e0f094bde1656db0005689f4c0211","test read IgnoreInput {X2 := cons hd tl X1 X4} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@var,2]]],[@var,3]]]],2]","0"
"52b49edc77b65b1fa748168d1e61ac68979b082be4cb6c265bd04bc9f63281ab603eec0e3dfec421c82983bb4fff07ae0bd0f62413b16350f133190a57692ff7","test read IgnoreInput {X2 := cons hd tl X3 hd nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@var,2]]],[@hd,[@quote,nil]]]]],3]","0"
"ea5865f88217b47279ba82cfb6572c3847c104533002f4e382aba3becc570cf2847f6474c86df6292640b1fa215a6286aea9cd6c943fabf449f4d46d0eb9a863","test read IgnoreInput {X2 := cons hd tl X3 tl nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@var,2]]],[@tl,[@quote,nil]]]]],3]","0"
"496dc19d44d5b5cf307b7808932362e9f5a4be701cf6ab461d1b921a54c17899225e3f714133f183eab9cc0538cfd0c9b7a37dce899cb37350dc727079c9a39a","test read IgnoreInput {X2 := cons hd tl X3 X2} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@var,2]]],[@var,1]]]],3]","0"
"6c2722cca2b1622e42769496cdd4e95ecfc8a55feb4e41a4ffedaacf5b455dbf7601535db7c984de899a1d2ab0be725dd3deeb6695e010c4619fb521f99a3c79","test read IgnoreInput {X2 := cons hd tl X3 X3} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@var,2]]],[@var,2]]]],3]","0"
"ba1a28ab3c4171e587f5d93e280455dc71b7981778a71f216337c6069671a8f2ffb6cb6e31dbd37c9f162b26c648e6856d283000d0df0dad64a95f86c53362fc","test read IgnoreInput {X2 := cons hd tl X3 X1} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@var,2]]],[@var,3]]]],3]","0"
"c53276de4bb771d3cc20968a81dfe836dffad32d1079700d9e6340429a7836dd027735d86c62dc089b51a88e721aa27d76700c6b1aaaee2776005d1fcd39b3af","test read IgnoreInput {X2 := cons hd tl X3 X4} write X1","[0,[[@:=,1,[@cons,[@hd,[@tl,[@var,2]]],[@var,3]]]],4]","0"
"f22d946cfbc797c3a822d100781d563cc13906673b56827e92d894f1adfb8170ce378e1ca08a1331f5543f6cbd7c707d3376fdf74f440220661e058778eb508e","test read IgnoreInput {X2 := cons hd X2 cons nil nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,1]],[@cons,[@quote,nil],[@quote,nil]]]]],2]","0"
"4d8b69a8c47d2a4f23b421945ce42d0e867608be0979a5f0feb250b1867168daf171c6e61a68acb75e6d6f1ff2c8c3f2c51d1061070f674f143604287fe101b6","test read IgnoreInput {X2 := cons hd X2 hd hd nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,1]],[@hd,[@hd,[@quote,nil]]]]]],2]","0"
"fc1cfd9531f7cec3fc95f0ab03e99d20fcb6b8af12fc1519f6a997e09929baf105cfaa6c645521e9d8f91ee995f888af6a2f76dee65648f4fa2360e88f0f645d","test read IgnoreInput {X2 := cons hd X2 hd tl nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,1]],[@hd,[@tl,[@quote,nil]]]]]],2]","0"
"39254d5497666755afd518fd814ce9039eba744dfcb79d8fed3312ca56c7fb84b1526d7728842f93fff83ee9d448c3ec5c66db42ca0c3a4a2aa70b1c18159a12","test read IgnoreInput {X2 := cons hd X2 hd X2} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,1]],[@hd,[@var,1]]]]],2]","0"
"315b9f26d6b75a74642b74749e2c961c1b4c76211946f8ead58f1d9ea19e5938674622d5cd6242f045622d1fd1853f8bdcc1399ad32462ad773f9b04212b921d","test read IgnoreInput {X2 := cons hd X2 hd X1} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,1]],[@hd,[@var,2]]]]],2]","0"
"a7fae9b10756b1d2d60cda65930a10c926afdf6cd7999d07af4eb98b7fff654d60f6e4019a3a95957a3753f4aee80d42371cc0275abd26216a2efc50f3abf211","test read IgnoreInput {X2 := cons hd X2 hd X4} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,1]],[@hd,[@var,2]]]]],3]","0"
"052d1b97105172349b0b70d82fbc3e4e60454aac32351d5bdc7b925d91f8b129cc61d76ad0bcd359ecf53f433d9f423155f7182251a7863e692d46e29474ed71","test read IgnoreInput {X2 := cons hd X2 tl hd nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,1]],[@tl,[@hd,[@quote,nil]]]]]],2]","0"
"f29be0972a289de6927c49c2299afc3606c5bd171d1f99cc169557098a13a3c84ed13b5fb967e40967e6fc85bd3d2582951a1f2be67328c9659c85d19162029f","test read IgnoreInput {X2 := cons hd X2 tl tl nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,1]],[@tl,[@tl,[@quote,nil]]]]]],2]","0"
"b91272023b18a001a5d4c81702b3a1c573098ed3c9677cb833189845be22eccdb2b1d61e70a210ba2571a2b8fe6ce523396face78d332f0d474242c0bb9de295","test read IgnoreInput {X2 := cons hd X2 tl X2} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,1]],[@tl,[@var,1]]]]],2]","0"
"b8aabf5a6795c371696832283583fc41129def3dfcdb7675f2103e7cc97040c70151443e652fb2b34526fac56166df831aefef0f2400f6adc22842894fecdce2","test read IgnoreInput {X2 := cons hd X2 tl X1} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,1]],[@tl,[@var,2]]]]],2]","0"
"1c17db0314a9db7944a5b704aab901ff2ceb227388d9d089b7470bb9925c0bf9d62cf7213ee2ca564ede683371b5791adf4cf2fc3a1cb047795f0b81afbcfbca","test read IgnoreInput {X2 := cons hd X2 tl X4} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,1]],[@tl,[@var,2]]]]],3]","0"
"55bc2da228121d746bbd9b2dae90e6bf3430d3c6eb73d50a4852cf27c6d4832bea31c92a093cfefa861eec9978e40e47a226e5543e52f979c2222871badaec58","test read IgnoreInput {X2 := cons hd X1 cons nil nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,2]],[@cons,[@quote,nil],[@quote,nil]]]]],2]","0"
"6fdb24fe1c85195d431a8fac110a0fefd5f6d9351ad53e5dc08075041ef8bac37e4ba79002a628f9e51cba119cb21e5edcf21f030ebf34e4b608e4aee1069498","test read IgnoreInput {X2 := cons hd X1 hd hd nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,2]],[@hd,[@hd,[@quote,nil]]]]]],2]","0"
"1a0ac2b2bdb13e4c6c01d80e19377794a2a34fe6cfd592afabbbe86f1c3fdcb8f79d400c8a06ded58c9e92cd6c8ccc1cce39b7f54d0fc928f161df5fad1e31b7","test read IgnoreInput {X2 := cons hd X1 hd tl nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,2]],[@hd,[@tl,[@quote,nil]]]]]],2]","0"
"1c7a529ea8fbb0f9868e2b0397e0b02011f244c7a98366b720ad30dbdf42fe27138af244b674a74588f3296aa368234525f4abde67db6b8d1320d2d8425f30d9","test read IgnoreInput {X2 := cons hd X1 hd X2} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,2]],[@hd,[@var,1]]]]],2]","0"
"abf665cb906ae426ec18030d784d4188b542c2a9862dd70b4e39894584b06917aec1e351ade6bae8aa71f357d292347889b0b4fb32b38a2b603e8b9703d317b5","test read IgnoreInput {X2 := cons hd X1 hd X1} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,2]],[@hd,[@var,2]]]]],2]","0"
"674d4a775f3ce1014781e6c8cdf22347082dc3ee14490ddfc238e22d48ba270377d68687c56e6d3d4d9ed9d7ea5cc2da58395c3b3bb7ed5955dcaa3d1057d753","test read IgnoreInput {X2 := cons hd X1 hd X4} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,2]],[@hd,[@var,3]]]]],2]","0"
"eaf682c796664b571fe6395819577fbc17b47b592aec99685e7abfa37dfe0cdf11e889dcc850279f6e7c552a2547992cf489358af1835421a368acc39b8c19bf","test read IgnoreInput {X2 := cons hd X1 tl hd nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,2]],[@tl,[@hd,[@quote,nil]]]]]],2]","0"
"495034ad5b9072b1541dc4d6f1ad3a3f6520f27ffeffbfc74dfb0fb3c89133bd2b57be434f807f1b01fb99ae59d3af4cc84967a9aac0c7f108d272b8a3ee39e7","test read IgnoreInput {X2 := cons hd X1 tl tl nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,2]],[@tl,[@tl,[@quote,nil]]]]]],2]","0"
"2e7ff2d8cd6792bc1738c06ebc9569281d9deb76593847c316ddf503c508af8b0cfbdab3a9f816b53f8fd0aad1bcb293d08e5abf5620859cf98723319551d9d9","test read IgnoreInput {X2 := cons hd X1 tl X2} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,2]],[@tl,[@var,1]]]]],2]","0"
"bd0d8dad6db7004cea8a7adaeee33b5d8b4e25d717f1cc210301a04ac30aff8fff3a2a6961004b49a6e9c8f8992c279bcf010a227848e83dd5655cda50cb8405","test read IgnoreInput {X2 := cons hd X1 tl X1} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,2]],[@tl,[@var,2]]]]],2]","0"
"6e5dcb6f27a69bedd17f637e6fc51d3040577df3ea7d6d9e356055be7e6c15c037841db93d9eff3ad00c8d7f244c89a1c5b26cf2bb856b6f9812a6f58f237a4f","test read IgnoreInput {X2 := cons hd X1 tl X4} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,2]],[@tl,[@var,3]]]]],2]","0"
"9d9849239e7439c2623ebd77d8e2795eeb7754f9f3234d3be90b67eb6851c9d8b74401f5a3ba6b45cf752f75184e7a1b9d1e876eda5fb8b3af9b21b562870ace","test read IgnoreInput {X2 := cons hd X3 cons nil nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,2]],[@cons,[@quote,nil],[@quote,nil]]]]],3]","0"
"39bed0a1deb37c42fa95a211073d0c415d2afaa175d372ffaa80da3ae7e9a5f9b8d96cd7075834eca70f1a5178b9895f32f62f64c69ccc6719264da09bec0262","test read IgnoreInput {X2 := cons hd X3 hd hd nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,2]],[@hd,[@hd,[@quote,nil]]]]]],3]","0"
"66942ae1b60cc3cd8c88fe159d4a67c814c99a5c556a51ed6585e1e05a101c4adf44a2f7678d59482d2481eb8f36fb77536a92b7d4e4bddea8e19b4ae86a60be","test read IgnoreInput {X2 := cons hd X3 hd tl nil} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,2]],[@hd,[@tl,[@quote,nil]]]]]],3]","0"
"38396fdf8bf71d1090432028e5b12a99347d7693bbfd97353d8f34e7ac4e698abd18c58ef2ccbfc80bb96c79110946088b970a252fb6efc7b9f725327a4fae7f","test read IgnoreInput {X2 := cons hd X3 hd X2} write X1","[0,[[@:=,1,[@cons,[@hd,[@var,2]],[@hd,[@var,1]]]]],3]","0"
